type	label	system	variant	encoded_bytes	decoded_bytes	download_ms	decompress_ms	save_ms	verify_ms	total_ms	wire_mbps	decoded_mbps	etag	content_encoding	cf_cache_status	result
metric_tsv	label=ITEM10-AFTER-save-path-gated-01	suite_label=ITEM10-AFTER-save-path-gated	system=neogeo	metric=screenshot_download_verify_ms	value=1285	unit=ms	valid=1
metric_tsv	label=ITEM10-AFTER-save-path-gated-01	suite_label=ITEM10-AFTER-save-path-gated	system=neogeo	metric=screenshot_download_wire_ms	value=5897	unit=ms	valid=1
metric_tsv	label=ITEM10-AFTER-save-path-gated	suite_label=ITEM10-AFTER-save-path-gated	system=neogeo	metric=screenshot_download_save_ms_max	value=2215	unit=ms	valid=1
validity_tsv	label=ITEM10-AFTER-save-path-gated	valid=1	invalid_reason=ok	detail=max_save_ms=2215 limit_ms=2746 rows=1 systems=neogeo
screenshot_download_bench_tsv	label	system	variant	encoded_bytes	decoded_bytes	download_ms	decompress_ms	save_ms	verify_ms	total_ms	wire_mbps	decoded_mbps	etag	content_encoding	cf_cache_status	result
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=stream_write	ms=6069	bytes=24283092	result=bench-ok	detail=save_strategy=stream-fat
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=stream_verify_finalize	ms=1	bytes=24283092	result=bench-ok	detail=save_strategy=stream-fat
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=stream_sync	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=stream-fat
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=stream_rename	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=stream-fat
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=stream_parent_sync	ms=7	bytes=24283092	result=bench-ok	detail=save_strategy=stream-fat
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=state	ms=11	bytes=1010	result=bench-ok	detail=save_strategy=stream-fat path=/media/fat/mister-magik/assets/.screenshot-media-state.json.bench-4878-1782331164688
stage_tsv	label=prime-cache	suite_label=prime-cache	benchmark=media-bench-download	system=neogeo	stage=cleanup	ms=51	bytes=0	result=bench-ok	detail=save_strategy=stream-fat removed=2
stage_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	benchmark=media-bench-download	system=neogeo	stage=stream_write	ms=6540	bytes=24283092	result=bench-ok	detail=save_strategy=stream-fat
stage_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	benchmark=media-bench-download	system=neogeo	stage=stream_verify_finalize	ms=2	bytes=24283092	result=bench-ok	detail=save_strategy=stream-fat
stage_tsv	label=STREAM-FAT-SMOKE-20260624-01	suite_label=STREAM-FAT-SMOKE-20260624	benchmark=media-bench-download	system=neogeo	stage=stream_sync	ms=0	bytes=24283092	result=bench-ok	detail=save_strategy=stream-fat
